departamento,provincia,distrito,partido,votos
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Perú Libre,833
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,Alianza para el Progreso,687
SAN MARTIN,EL DORADO,SAN MARTIN,Acción Popular,153
SAN MARTIN,EL DORADO,SAN MARTIN,Avanza Pais,114
SAN MARTIN,EL DORADO,SAN MARTIN,Podemos Perú,30
SAN MARTIN,EL DORADO,SAN MARTIN,Renovación Popular,74
SAN MARTIN,EL DORADO,SAN MARTIN,Somos Perú,39
SAN MARTIN,EL DORADO,SAN MARTIN,Fuerza Popular,320
SAN MARTIN,EL DORADO,SAN MARTIN,Perú Libre,1534
SAN MARTIN,EL DORADO,SAN MARTIN,Alianza para el Progreso,159
SAN MARTIN,EL DORADO,SANTA ROSA,Acción Popular,264
SAN MARTIN,EL DORADO,SANTA ROSA,Avanza Pais,141
SAN MARTIN,EL DORADO,SANTA ROSA,Podemos Perú,71
SAN MARTIN,EL DORADO,SANTA ROSA,Renovación Popular,56
SAN MARTIN,EL DORADO,SANTA ROSA,Somos Perú,141
SAN MARTIN,EL DORADO,SANTA ROSA,Fuerza Popular,371
SAN MARTIN,EL DORADO,SANTA ROSA,Perú Libre,530
SAN MARTIN,EL DORADO,SANTA ROSA,Alianza para el Progreso,300
SAN MARTIN,EL DORADO,SHATOJA,Acción Popular,111
SAN MARTIN,EL DORADO,SHATOJA,Avanza Pais,35
SAN MARTIN,EL DORADO,SHATOJA,Podemos Perú,15
SAN MARTIN,EL DORADO,SHATOJA,Renovación Popular,17
SAN MARTIN,EL DORADO,SHATOJA,Somos Perú,24
SAN MARTIN,EL DORADO,SHATOJA,Fuerza Popular,130
SAN MARTIN,EL DORADO,SHATOJA,Perú Libre,310
SAN MARTIN,EL DORADO,SHATOJA,Alianza para el Progreso,181
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Acción Popular,141
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Avanza Pais,95
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Podemos Perú,23
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Renovación Popular,28
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Somos Perú,10
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Fuerza Popular,160
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Perú Libre,197
SAN MARTIN,HUALLAGA,ALTO SAPOSOA,Alianza para el Progreso,174
SAN MARTIN,HUALLAGA,EL ESLABON,Acción Popular,146
SAN MARTIN,HUALLAGA,EL ESLABON,Avanza Pais,90
SAN MARTIN,HUALLAGA,EL ESLABON,Podemos Perú,27
SAN MARTIN,HUALLAGA,EL ESLABON,Renovación Popular,35
SAN MARTIN,HUALLAGA,EL ESLABON,Somos Perú,3
SAN MARTIN,HUALLAGA,EL ESLABON,Fuerza Popular,167
SAN MARTIN,HUALLAGA,EL ESLABON,Perú Libre,144
SAN MARTIN,HUALLAGA,EL ESLABON,Alianza para el Progreso,160
SAN MARTIN,HUALLAGA,PISCOYACU,Acción Popular,233
SAN MARTIN,HUALLAGA,PISCOYACU,Avanza Pais,37
SAN MARTIN,HUALLAGA,PISCOYACU,Podemos Perú,26
SAN MARTIN,HUALLAGA,PISCOYACU,Renovación Popular,60
SAN MARTIN,HUALLAGA,PISCOYACU,Somos Perú,12
SAN MARTIN,HUALLAGA,PISCOYACU,Fuerza Popular,179
SAN MARTIN,HUALLAGA,PISCOYACU,Perú Libre,287
SAN MARTIN,HUALLAGA,PISCOYACU,Alianza para el Progreso,181
SAN MARTIN,HUALLAGA,SACANCHE,Acción Popular,141
SAN MARTIN,HUALLAGA,SACANCHE,Avanza Pais,46
SAN MARTIN,HUALLAGA,SACANCHE,Podemos Perú,29
SAN MARTIN,HUALLAGA,SACANCHE,Renovación Popular,30
SAN MARTIN,HUALLAGA,SACANCHE,Somos Perú,17
SAN MARTIN,HUALLAGA,SACANCHE,Fuerza Popular,78
SAN MARTIN,HUALLAGA,SACANCHE,Perú Libre,158
SAN MARTIN,HUALLAGA,SACANCHE,Alianza para el Progreso,107
SAN MARTIN,HUALLAGA,SAPOSOA,Acción Popular,623
SAN MARTIN,HUALLAGA,SAPOSOA,Avanza Pais,424
SAN MARTIN,HUALLAGA,SAPOSOA,Podemos Perú,123
SAN MARTIN,HUALLAGA,SAPOSOA,Renovación Popular,251
SAN MARTIN,HUALLAGA,SAPOSOA,Somos Perú,51
SAN MARTIN,HUALLAGA,SAPOSOA,Fuerza Popular,584
SAN MARTIN,HUALLAGA,SAPOSOA,Perú Libre,524
SAN MARTIN,HUALLAGA,SAPOSOA,Alianza para el Progreso,879
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Acción Popular,62
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Avanza Pais,13
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Podemos Perú,7
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Renovación Popular,11
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Somos Perú,4
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Fuerza Popular,32
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Perú Libre,45
SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,Alianza para el Progreso,108
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Acción Popular,233
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Avanza Pais,117
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Podemos Perú,58
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Renovación Popular,261
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Somos Perú,46
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Fuerza Popular,834
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Perú Libre,2225
SAN MARTIN,LAMAS,ALONSO DE ALVARADO,Alianza para el Progreso,269
SAN MARTIN,LAMAS,BARRANQUITA,Acción Popular,197
SAN MARTIN,LAMAS,BARRANQUITA,Avanza Pais,41
SAN MARTIN,LAMAS,BARRANQUITA,Podemos Perú,35
SAN MARTIN,LAMAS,BARRANQUITA,Renovación Popular,57
SAN MARTIN,LAMAS,BARRANQUITA,Somos Perú,81
SAN MARTIN,LAMAS,BARRANQUITA,Fuerza Popular,299
SAN MARTIN,LAMAS,BARRANQUITA,Perú Libre,200
SAN MARTIN,LAMAS,BARRANQUITA,Alianza para el Progreso,281
SAN MARTIN,LAMAS,CAYNARACHI,Acción Popular,251
SAN MARTIN,LAMAS,CAYNARACHI,Avanza Pais,61
SAN MARTIN,LAMAS,CAYNARACHI,Podemos Perú,74
SAN MARTIN,LAMAS,CAYNARACHI,Renovación Popular,118
SAN MARTIN,LAMAS,CAYNARACHI,Somos Perú,151
SAN MARTIN,LAMAS,CAYNARACHI,Fuerza Popular,662
SAN MARTIN,LAMAS,CAYNARACHI,Perú Libre,479
SAN MARTIN,LAMAS,CAYNARACHI,Alianza para el Progreso,382
SAN MARTIN,LAMAS,CUÑUMBUQUI,Acción Popular,175
SAN MARTIN,LAMAS,CUÑUMBUQUI,Avanza Pais,64
SAN MARTIN,LAMAS,CUÑUMBUQUI,Podemos Perú,54
SAN MARTIN,LAMAS,CUÑUMBUQUI,Renovación Popular,62
SAN MARTIN,LAMAS,CUÑUMBUQUI,Somos Perú,31
SAN MARTIN,LAMAS,CUÑUMBUQUI,Fuerza Popular,393
SAN MARTIN,LAMAS,CUÑUMBUQUI,Perú Libre,236
SAN MARTIN,LAMAS,CUÑUMBUQUI,Alianza para el Progreso,215
SAN MARTIN,LAMAS,LAMAS,Acción Popular,685
SAN MARTIN,LAMAS,LAMAS,Avanza Pais,329
SAN MARTIN,LAMAS,LAMAS,Podemos Perú,202
SAN MARTIN,LAMAS,LAMAS,Renovación Popular,320
SAN MARTIN,LAMAS,LAMAS,Somos Perú,111
SAN MARTIN,LAMAS,LAMAS,Fuerza Popular,830
SAN MARTIN,LAMAS,LAMAS,Perú Libre,445
SAN MARTIN,LAMAS,LAMAS,Alianza para el Progreso,988
SAN MARTIN,LAMAS,PINTO RECODO,Acción Popular,199
SAN MARTIN,LAMAS,PINTO RECODO,Avanza Pais,79
SAN MARTIN,LAMAS,PINTO RECODO,Podemos Perú,48
SAN MARTIN,LAMAS,PINTO RECODO,Renovación Popular,235
SAN MARTIN,LAMAS,PINTO RECODO,Somos Perú,36
SAN MARTIN,LAMAS,PINTO RECODO,Fuerza Popular,418
SAN MARTIN,LAMAS,PINTO RECODO,Perú Libre,411
SAN MARTIN,LAMAS,PINTO RECODO,Alianza para el Progreso,193
SAN MARTIN,LAMAS,RUMISAPA,Acción Popular,184
SAN MARTIN,LAMAS,RUMISAPA,Avanza Pais,37
SAN MARTIN,LAMAS,RUMISAPA,Podemos Perú,41
SAN MARTIN,LAMAS,RUMISAPA,Renovación Popular,57
SAN MARTIN,LAMAS,RUMISAPA,Somos Perú,20
SAN MARTIN,LAMAS,RUMISAPA,Fuerza Popular,196
SAN MARTIN,LAMAS,RUMISAPA,Perú Libre,92
SAN MARTIN,LAMAS,RUMISAPA,Alianza para el Progreso,183
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Acción Popular,78
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Avanza Pais,14
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Podemos Perú,24
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Renovación Popular,19
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Somos Perú,21
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Fuerza Popular,66
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Perú Libre,48
SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,Alianza para el Progreso,60
SAN MARTIN,LAMAS,SHANAO,Acción Popular,69
SAN MARTIN,LAMAS,SHANAO,Avanza Pais,33
SAN MARTIN,LAMAS,SHANAO,Podemos Perú,27
SAN MARTIN,LAMAS,SHANAO,Renovación Popular,49
SAN MARTIN,LAMAS,SHANAO,Somos Perú,4
SAN MARTIN,LAMAS,SHANAO,Fuerza Popular,172
SAN MARTIN,LAMAS,SHANAO,Perú Libre,37
SAN MARTIN,LAMAS,SHANAO,Alianza para el Progreso,241
SAN MARTIN,LAMAS,TABALOSOS,Acción Popular,379
SAN MARTIN,LAMAS,TABALOSOS,Avanza Pais,88
SAN MARTIN,LAMAS,TABALOSOS,Podemos Perú,129
SAN MARTIN,LAMAS,TABALOSOS,Renovación Popular,145
SAN MARTIN,LAMAS,TABALOSOS,Somos Perú,115
SAN MARTIN,LAMAS,TABALOSOS,Fuerza Popular,813
SAN MARTIN,LAMAS,TABALOSOS,Perú Libre,397
SAN MARTIN,LAMAS,TABALOSOS,Alianza para el Progreso,543
SAN MARTIN,LAMAS,ZAPATERO,Acción Popular,207
SAN MARTIN,LAMAS,ZAPATERO,Avanza Pais,41
SAN MARTIN,LAMAS,ZAPATERO,Podemos Perú,57
SAN MARTIN,LAMAS,ZAPATERO,Renovación Popular,121
SAN MARTIN,LAMAS,ZAPATERO,Somos Perú,88
SAN MARTIN,LAMAS,ZAPATERO,Fuerza Popular,431
SAN MARTIN,LAMAS,ZAPATERO,Perú Libre,210
SAN MARTIN,LAMAS,ZAPATERO,Alianza para el Progreso,321
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Acción Popular,281
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Avanza Pais,75
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Podemos Perú,67
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Renovación Popular,181
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Somos Perú,53
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Fuerza Popular,342
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Perú Libre,1011
SAN MARTIN,MARISCAL CACERES,CAMPANILLA,Alianza para el Progreso,248
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Acción Popular,230
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Avanza Pais,65
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Podemos Perú,40
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Renovación Popular,138
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Somos Perú,82
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Fuerza Popular,315
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Perú Libre,470
SAN MARTIN,MARISCAL CACERES,HUICUNGO,Alianza para el Progreso,269
SAN MARTIN,MARISCAL CACERES,JUANJUI,Acción Popular,1369
SAN MARTIN,MARISCAL CACERES,JUANJUI,Avanza Pais,1005
SAN MARTIN,MARISCAL CACERES,JUANJUI,Podemos Perú,443
SAN MARTIN,MARISCAL CACERES,JUANJUI,Renovación Popular,1168
SAN MARTIN,MARISCAL CACERES,JUANJUI,Somos Perú,137
SAN MARTIN,MARISCAL CACERES,JUANJUI,Fuerza Popular,2208
SAN MARTIN,MARISCAL CACERES,JUANJUI,Perú Libre,2239
SAN MARTIN,MARISCAL CACERES,JUANJUI,Alianza para el Progreso,1552
SAN MARTIN,MARISCAL CACERES,PACHIZA,Acción Popular,300
SAN MARTIN,MARISCAL CACERES,PACHIZA,Avanza Pais,109
SAN MARTIN,MARISCAL CACERES,PACHIZA,Podemos Perú,23
SAN MARTIN,MARISCAL CACERES,PACHIZA,Renovación Popular,61
SAN MARTIN,MARISCAL CACERES,PACHIZA,Somos Perú,52
SAN MARTIN,MARISCAL CACERES,PACHIZA,Fuerza Popular,228
SAN MARTIN,MARISCAL CACERES,PACHIZA,Perú Libre,192
SAN MARTIN,MARISCAL CACERES,PACHIZA,Alianza para el Progreso,124
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Acción Popular,209
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Avanza Pais,99
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Podemos Perú,36
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Renovación Popular,83
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Somos Perú,25
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Fuerza Popular,260
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Perú Libre,456
SAN MARTIN,MARISCAL CACERES,PAJARILLO,Alianza para el Progreso,156
SAN MARTIN,MOYOBAMBA,CALZADA,Acción Popular,205
SAN MARTIN,MOYOBAMBA,CALZADA,Avanza Pais,119
SAN MARTIN,MOYOBAMBA,CALZADA,Podemos Perú,115
SAN MARTIN,MOYOBAMBA,CALZADA,Renovación Popular,173
SAN MARTIN,MOYOBAMBA,CALZADA,Somos Perú,38
SAN MARTIN,MOYOBAMBA,CALZADA,Fuerza Popular,159
SAN MARTIN,MOYOBAMBA,CALZADA,Perú Libre,616
SAN MARTIN,MOYOBAMBA,CALZADA,Alianza para el Progreso,211
SAN MARTIN,MOYOBAMBA,HABANA,Acción Popular,69
SAN MARTIN,MOYOBAMBA,HABANA,Avanza Pais,33
SAN MARTIN,MOYOBAMBA,HABANA,Podemos Perú,29
SAN MARTIN,MOYOBAMBA,HABANA,Renovación Popular,106
SAN MARTIN,MOYOBAMBA,HABANA,Somos Perú,21
SAN MARTIN,MOYOBAMBA,HABANA,Fuerza Popular,95
SAN MARTIN,MOYOBAMBA,HABANA,Perú Libre,276
SAN MARTIN,MOYOBAMBA,HABANA,Alianza para el Progreso,87
SAN MARTIN,MOYOBAMBA,JEPELACIO,Acción Popular,406
SAN MARTIN,MOYOBAMBA,JEPELACIO,Avanza Pais,131
SAN MARTIN,MOYOBAMBA,JEPELACIO,Podemos Perú,95
SAN MARTIN,MOYOBAMBA,JEPELACIO,Renovación Popular,526
SAN MARTIN,MOYOBAMBA,JEPELACIO,Somos Perú,59
SAN MARTIN,MOYOBAMBA,JEPELACIO,Fuerza Popular,683
SAN MARTIN,MOYOBAMBA,JEPELACIO,Perú Libre,1284
SAN MARTIN,MOYOBAMBA,JEPELACIO,Alianza para el Progreso,619
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Acción Popular,2475
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Avanza Pais,2362
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Podemos Perú,982
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Renovación Popular,3875
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Somos Perú,332
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Fuerza Popular,3532
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Perú Libre,6996
SAN MARTIN,MOYOBAMBA,MOYOBAMBA,Alianza para el Progreso,3019
SAN MARTIN,MOYOBAMBA,SORITOR,Acción Popular,696
SAN MARTIN,MOYOBAMBA,SORITOR,Avanza Pais,443
SAN MARTIN,MOYOBAMBA,SORITOR,Podemos Perú,199
SAN MARTIN,MOYOBAMBA,SORITOR,Renovación Popular,612
SAN MARTIN,MOYOBAMBA,SORITOR,Somos Perú,216
SAN MARTIN,MOYOBAMBA,SORITOR,Fuerza Popular,1228
SAN MARTIN,MOYOBAMBA,SORITOR,Perú Libre,2631
SAN MARTIN,MOYOBAMBA,SORITOR,Alianza para el Progreso,644
SAN MARTIN,MOYOBAMBA,YANTALO,Acción Popular,122
SAN MARTIN,MOYOBAMBA,YANTALO,Avanza Pais,65
SAN MARTIN,MOYOBAMBA,YANTALO,Podemos Perú,35
SAN MARTIN,MOYOBAMBA,YANTALO,Renovación Popular,152
SAN MARTIN,MOYOBAMBA,YANTALO,Somos Perú,17
SAN MARTIN,MOYOBAMBA,YANTALO,Fuerza Popular,249
SAN MARTIN,MOYOBAMBA,YANTALO,Perú Libre,406
SAN MARTIN,MOYOBAMBA,YANTALO,Alianza para el Progreso,183
SAN MARTIN,PICOTA,BUENOS AIRES,Acción Popular,134
SAN MARTIN,PICOTA,BUENOS AIRES,Avanza Pais,69
SAN MARTIN,PICOTA,BUENOS AIRES,Podemos Perú,65
SAN MARTIN,PICOTA,BUENOS AIRES,Renovación Popular,60
SAN MARTIN,PICOTA,BUENOS AIRES,Somos Perú,39
SAN MARTIN,PICOTA,BUENOS AIRES,Fuerza Popular,399
SAN MARTIN,PICOTA,BUENOS AIRES,Perú Libre,183
SAN MARTIN,PICOTA,BUENOS AIRES,Alianza para el Progreso,171
SAN MARTIN,PICOTA,CASPIZAPA,Acción Popular,91
SAN MARTIN,PICOTA,CASPIZAPA,Avanza Pais,19
SAN MARTIN,PICOTA,CASPIZAPA,Podemos Perú,21
SAN MARTIN,PICOTA,CASPIZAPA,Renovación Popular,62
SAN MARTIN,PICOTA,CASPIZAPA,Somos Perú,5
SAN MARTIN,PICOTA,CASPIZAPA,Fuerza Popular,238
SAN MARTIN,PICOTA,CASPIZAPA,Perú Libre,132
SAN MARTIN,PICOTA,CASPIZAPA,Alianza para el Progreso,158
SAN MARTIN,PICOTA,PICOTA,Acción Popular,472
SAN MARTIN,PICOTA,PICOTA,Avanza Pais,154
SAN MARTIN,PICOTA,PICOTA,Podemos Perú,118
SAN MARTIN,PICOTA,PICOTA,Renovación Popular,193
SAN MARTIN,PICOTA,PICOTA,Somos Perú,44
SAN MARTIN,PICOTA,PICOTA,Fuerza Popular,740
SAN MARTIN,PICOTA,PICOTA,Perú Libre,850
SAN MARTIN,PICOTA,PICOTA,Alianza para el Progreso,598
SAN MARTIN,PICOTA,PILLUANA,Acción Popular,91
SAN MARTIN,PICOTA,PILLUANA,Avanza Pais,9
SAN MARTIN,PICOTA,PILLUANA,Podemos Perú,14
SAN MARTIN,PICOTA,PILLUANA,Renovación Popular,14
SAN MARTIN,PICOTA,PILLUANA,Somos Perú,3
SAN MARTIN,PICOTA,PILLUANA,Fuerza Popular,80
SAN MARTIN,PICOTA,PILLUANA,Perú Libre,40
SAN MARTIN,PICOTA,PILLUANA,Alianza para el Progreso,82
SAN MARTIN,PICOTA,PUCACACA,Acción Popular,183
SAN MARTIN,PICOTA,PUCACACA,Avanza Pais,32
SAN MARTIN,PICOTA,PUCACACA,Podemos Perú,52
SAN MARTIN,PICOTA,PUCACACA,Renovación Popular,52
SAN MARTIN,PICOTA,PUCACACA,Somos Perú,14
SAN MARTIN,PICOTA,PUCACACA,Fuerza Popular,379
SAN MARTIN,PICOTA,PUCACACA,Perú Libre,270
SAN MARTIN,PICOTA,PUCACACA,Alianza para el Progreso,120
SAN MARTIN,PICOTA,SAN CRISTOBAL,Acción Popular,81
SAN MARTIN,PICOTA,SAN CRISTOBAL,Avanza Pais,11
SAN MARTIN,PICOTA,SAN CRISTOBAL,Podemos Perú,11
SAN MARTIN,PICOTA,SAN CRISTOBAL,Renovación Popular,23
SAN MARTIN,PICOTA,SAN CRISTOBAL,Somos Perú,6
SAN MARTIN,PICOTA,SAN CRISTOBAL,Fuerza Popular,85
SAN MARTIN,PICOTA,SAN CRISTOBAL,Perú Libre,54
SAN MARTIN,PICOTA,SAN CRISTOBAL,Alianza para el Progreso,58
SAN MARTIN,PICOTA,SAN HILARION,Acción Popular,86
SAN MARTIN,PICOTA,SAN HILARION,Avanza Pais,36
SAN MARTIN,PICOTA,SAN HILARION,Podemos Perú,33
SAN MARTIN,PICOTA,SAN HILARION,Renovación Popular,107
SAN MARTIN,PICOTA,SAN HILARION,Somos Perú,9
SAN MARTIN,PICOTA,SAN HILARION,Fuerza Popular,372
SAN MARTIN,PICOTA,SAN HILARION,Perú Libre,320
SAN MARTIN,PICOTA,SAN HILARION,Alianza para el Progreso,123
SAN MARTIN,PICOTA,SHAMBOYACU,Acción Popular,195
SAN MARTIN,PICOTA,SHAMBOYACU,Avanza Pais,74
SAN MARTIN,PICOTA,SHAMBOYACU,Podemos Perú,52
SAN MARTIN,PICOTA,SHAMBOYACU,Renovación Popular,106
SAN MARTIN,PICOTA,SHAMBOYACU,Somos Perú,63
SAN MARTIN,PICOTA,SHAMBOYACU,Fuerza Popular,509
SAN MARTIN,PICOTA,SHAMBOYACU,Perú Libre,740
SAN MARTIN,PICOTA,SHAMBOYACU,Alianza para el Progreso,255
SAN MARTIN,PICOTA,TINGO DE PONASA,Acción Popular,169
SAN MARTIN,PICOTA,TINGO DE PONASA,Avanza Pais,37
SAN MARTIN,PICOTA,TINGO DE PONASA,Podemos Perú,44
SAN MARTIN,PICOTA,TINGO DE PONASA,Renovación Popular,60
SAN MARTIN,PICOTA,TINGO DE PONASA,Somos Perú,78
SAN MARTIN,PICOTA,TINGO DE PONASA,Fuerza Popular,405
SAN MARTIN,PICOTA,TINGO DE PONASA,Perú Libre,385
SAN MARTIN,PICOTA,TINGO DE PONASA,Alianza para el Progreso,174
SAN MARTIN,PICOTA,TRES UNIDOS,Acción Popular,206
SAN MARTIN,PICOTA,TRES UNIDOS,Avanza Pais,36
SAN MARTIN,PICOTA,TRES UNIDOS,Podemos Perú,37
SAN MARTIN,PICOTA,TRES UNIDOS,Renovación Popular,42
SAN MARTIN,PICOTA,TRES UNIDOS,Somos Perú,14
SAN MARTIN,PICOTA,TRES UNIDOS,Fuerza Popular,286
SAN MARTIN,PICOTA,TRES UNIDOS,Perú Libre,360
SAN MARTIN,PICOTA,TRES UNIDOS,Alianza para el Progreso,157
SAN MARTIN,RIOJA,AWAJUN,Acción Popular,215
SAN MARTIN,RIOJA,AWAJUN,Avanza Pais,97
SAN MARTIN,RIOJA,AWAJUN,Podemos Perú,44
SAN MARTIN,RIOJA,AWAJUN,Renovación Popular,197
SAN MARTIN,RIOJA,AWAJUN,Somos Perú,34
SAN MARTIN,RIOJA,AWAJUN,Fuerza Popular,606
SAN MARTIN,RIOJA,AWAJUN,Perú Libre,1267
SAN MARTIN,RIOJA,AWAJUN,Alianza para el Progreso,189
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Acción Popular,263
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Avanza Pais,1892
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Podemos Perú,167
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Renovación Popular,318
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Somos Perú,43
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Fuerza Popular,863
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Perú Libre,1795
SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,Alianza para el Progreso,539
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Acción Popular,879
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Avanza Pais,753
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Podemos Perú,350
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Renovación Popular,1628
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Somos Perú,223
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Fuerza Popular,3008
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Perú Libre,6630
SAN MARTIN,RIOJA,NUEVA CAJAMARCA,Alianza para el Progreso,1326
SAN MARTIN,RIOJA,PARDO MIGUEL,Acción Popular,421
SAN MARTIN,RIOJA,PARDO MIGUEL,Avanza Pais,227
SAN MARTIN,RIOJA,PARDO MIGUEL,Podemos Perú,91
SAN MARTIN,RIOJA,PARDO MIGUEL,Renovación Popular,497
SAN MARTIN,RIOJA,PARDO MIGUEL,Somos Perú,165
SAN MARTIN,RIOJA,PARDO MIGUEL,Fuerza Popular,1122
SAN MARTIN,RIOJA,PARDO MIGUEL,Perú Libre,1982
SAN MARTIN,RIOJA,PARDO MIGUEL,Alianza para el Progreso,470
SAN MARTIN,RIOJA,POSIC,Acción Popular,79
SAN MARTIN,RIOJA,POSIC,Avanza Pais,42
SAN MARTIN,RIOJA,POSIC,Podemos Perú,20
SAN MARTIN,RIOJA,POSIC,Renovación Popular,69
SAN MARTIN,RIOJA,POSIC,Somos Perú,20
SAN MARTIN,RIOJA,POSIC,Fuerza Popular,116
SAN MARTIN,RIOJA,POSIC,Perú Libre,285
SAN MARTIN,RIOJA,POSIC,Alianza para el Progreso,69
SAN MARTIN,RIOJA,RIOJA,Acción Popular,1091
SAN MARTIN,RIOJA,RIOJA,Avanza Pais,833
SAN MARTIN,RIOJA,RIOJA,Podemos Perú,374
SAN MARTIN,RIOJA,RIOJA,Renovación Popular,1022
SAN MARTIN,RIOJA,RIOJA,Somos Perú,311
SAN MARTIN,RIOJA,RIOJA,Fuerza Popular,1310
SAN MARTIN,RIOJA,RIOJA,Perú Libre,2538
SAN MARTIN,RIOJA,RIOJA,Alianza para el Progreso,1057
SAN MARTIN,RIOJA,SAN FERNANDO,Acción Popular,95
SAN MARTIN,RIOJA,SAN FERNANDO,Avanza Pais,60
SAN MARTIN,RIOJA,SAN FERNANDO,Podemos Perú,23
SAN MARTIN,RIOJA,SAN FERNANDO,Renovación Popular,96
SAN MARTIN,RIOJA,SAN FERNANDO,Somos Perú,12
SAN MARTIN,RIOJA,SAN FERNANDO,Fuerza Popular,173
SAN MARTIN,RIOJA,SAN FERNANDO,Perú Libre,649
SAN MARTIN,RIOJA,SAN FERNANDO,Alianza para el Progreso,76
SAN MARTIN,RIOJA,YORONGOS,Acción Popular,95
SAN MARTIN,RIOJA,YORONGOS,Avanza Pais,32
SAN MARTIN,RIOJA,YORONGOS,Podemos Perú,27
SAN MARTIN,RIOJA,YORONGOS,Renovación Popular,113
SAN MARTIN,RIOJA,YORONGOS,Somos Perú,32
SAN MARTIN,RIOJA,YORONGOS,Fuerza Popular,88
SAN MARTIN,RIOJA,YORONGOS,Perú Libre,349
SAN MARTIN,RIOJA,YORONGOS,Alianza para el Progreso,85
